Wayne Rooney says he has no excuses with England at World Cup 2014 - Telegraph	“Maybe you guys, the media, have put me under a lot of pressure and I’ve tried to respond to that. This time I haven’t and I’m not going to. I’m going to enjoy it. I’m excited for this tournament. I’m enjoying working with the younger lads and the experienced lads. I really believe we can do well. “I’ve learnt to enjoy this one because I haven’t enjoyed the last ones, they’ve not gone well. All of a sudden you’re looking back and they’ve gone and I didn’t enjoy it. I’m going to make sure I take positive memories from this one. I hope so. I know the last tournaments haven’t gone well for me and, if this one doesn’t, I’ll have no excuses. I’ve prepared well for it.’’ Rooney is certainly better prepared than at the 2010 World Cup when he railed against England fans in Cape Town after their dissent towards a dreadful display against Algeria. “I regret that. It was the heat of the moment and it happened, and you move on. Listen, I’ll do my best for England and I’m sure the fans see that. All fans have favourite players. I’m sure the English Man United fans like me! It was stupid of me but it was a frustrating time. “The hardest thing about last time was I missed my family, and this time I’ve learnt to deal with that. Of course I miss them. They’ll be over here eventually. Not with me but they will be. To be honest, it’s good to get a few days’ rest!” Rooney has two sons, aged four and one, and the elder is beginning to note the focus on his father. “For instance, towards the end of last season, when I walked out at Old Trafford the fans were shouting and he was asking why. He’s not a massive football fan. He’s not really into it at the minute. He’s still young. I’m sure, in time, it’ll come.” As well as the maturing effects of fatherhood, Rooney’s equanimity has been helped by talking to the sports psychologist, Dr Steve Peters, who is travelling with England. “I’ve spoken to him a few times. He’s a great benefit for the team. I found him great and easy to talk to.’’ The tournament he enjoyed most was Euro 2004 when he was a teenager, playing without fear, just loving the occasion. “I did enjoy that one. I was doing well. That’s the good thing about the younger lads in the squad, like Ross [Barkley] and Raheem (Sterling). You can see that there’s no fear with them. They’ll be good players, big players for us.” He will tell them to “enjoy it”, adding “You have to enjoy the moment”. Against Ecuador in the Miami friendly, when the focus was on him after injury and some travails in front of goal, Rooney celebrated wildly scoring from three yards. “One yard! I know this is a big tournament for me which I want to do well in, so I was delighted to score. If you look at my record in us qualifying for this World Cup, I had a pretty good record. I hadn’t done too well in the friendlies, but when it counted in the qualifiers, it happened. That’s what I have to do again in this tournament.’’ He is currently on 39 goals, 10 short of Sir Bobby Charlton’s England record which he wants to beat. “It would be great,’’ said the 28-year-old. “At my age, I should break that record. I just want to keep playing, keep trying to score. If I can get Sir Bobby’s record it would be a massive achievement. I’d be absolutely delighted. I want to score goals and help England be successful. If I play well, the team will play well. I feel better than I have done for years. I’m ready for this tournament.’’ He did not particularly appreciate the critical comments from his former team-mate, Paul Scholes, about his having peaked as a player. “I don’t agree with it. I’m sure he’s upset a lot of people at Man United because they see me as worthy of signing a new deal at the club, so they obviously have got a different opinion to what Paul has.’’ Unlike Jack Wilshere, another victim of Scholes’s new role as a pugnacious pundit, Rooney has not bothered to contact Scholes. “I’ve never had his phone number and he’s never had mine,’’ said Rooney, giving an insight into how private a person Scholes was at Old Trafford. “He’s been a great player at Man United, probably the best player I’ve ever played with, so I’m not going to knock him as a player, but I don’t agree with his point.” Handling criticism goes with the territory of being England’s most-scrutinised, most high-profile player. “I’ve always responded well in the dressing room if I’m not doing well and if someone is shouting at me. I have no problem with that. You can see some players it really affects them. It’s not something I get concerned with.” At the start of the season, the then United manager David Moyes suggested that Rooney had gone “soft”. The pair discussed this. “He didn’t call me in. I went to see him. He felt I had lost a bit of aggression out of my game – which I was asked to do, by the way. He said he wanted me to find that aggression back. It [his discipline] was blown up after the sending off against Montenegro [in 2011]. Before that my record in terms of discipline and bookings wasn’t that bad. I was asked to stop doing that – stupid tackles. “Maybe I was trying to do too much. I thought about it a lot. It wasn’t really me. Maybe there are times when you have to try and lift the crowd with a tackle, obviously not a stupid one. A run back and tackle can lift the fans and even turn a game round.” His thoughts now turn to Italy on Saturday. In training at Urca yesterday, Rooney played central, having started left against Honduras. “I’m happy to play anywhere,’’ he said. “But if you look at the way we play, it’s not out and out on the left wing. You’re playing more inside, you’re coming inside off the line. Whoever is playing No 10, wide or up top, the manager [Roy Hodgson] gives us the freedom to rotate.’’ He knows the Italians will be a test. “The Italian defenders I’ve played against tend to read the game really well. They put themselves in good positions. But if I’m being honest, when you play a high tempo they’ve struggled. The Italian league is nowhere near the tempo of the Premier League. Even when we played AC Milan, with [Alessandro] Nesta and [Paolo] Maldini the centre-halves, they really struggled when we played a high tempo. If we can do that I am sure we will give them problems.” Rooney believes England have that tempo. “We’ve got a lot of energy, a lot of pace in the team, and if we can pick the right moments we can really hurt teams with the pace and tempo that we can hit them at. But, at international football, you can’t just go out there and attack, attack, attack. We have to be a bit cautious. This is the top end of football and you might get picked off. We have to stick to our plans that we’ve worked on in the last few weeks and pick the right moment.” Italian defenders are also masters at the dark arts of baulking, checking, ensuring strikers are unable to get close to the ball. “They are but everyone is learning that now; 10-15 years ago it was different but with the amount of foreign players in our league now, even English players are learning it now.’’ If England play against Italy as fluidly and intelligently as Rooney spoke yesterday, they might just have a chance. - Paul Hayward: Prepare for a joyous, nerve-shredding, ludicrous drama - Alan Hansen: Brazil were the best team I faced - I bared had a kick - Manaus groundsman: Pitch for England's game is in poor shape	sports
World Cup 2014: Luiz Felipe Scolari tells Brazilians 'this is our time' ahead of Croatia opener - Telegraph	For Scolari, who described himself as a “coach, a father, an uncle, a friend, someone who has to speak a bit harsh” to his players, there was also the personal tragedies of first losing his brother-in-law, in late May, and then, this week, his nephew during the days in the run-up to this match. “Yes we have gone through difficult times together and we know what this means,” Scolari said. “But life goes on and we do what we have to do. And we go on. Each one has a path to follow and I find my strength from working with these players. These players dedicate themselves every day and work. “They are always trying to improve and all this makes us, even when we are feeling sad, forget the sadness and feel the beauty around us. Arriving here at the airport, at the Corinthians stadium, it is a beautiful stadium and we forget the sad aspects and think of the 99 per cent of positive things in our lives.” To Scolari’s left is Neymar, the 22-year-old striker who is his country’s great hope and poster boy for this tournament, who has willingly taken the mythical No 10 Brazil shirt, and who happily says he is prepared to embrace the weight of that expectation. “As Mr Scolari has said the time has arrived that all Brazil and the whole world was waiting for,” Neymar said. “We hope that this last day goes by very quickly. I am anxious of course but I am also extremely happy to be where I am. Many people would like to be here. I have many messages from my friends saying I have achieved their dreams. “The 12th player – or even the main player of the Brazilian squad – are the supporters. We are at home and if the supporters are behind us 100 per cent it will be very difficult to beat Brazil.” There is ambitious hope that the Barcelona striker can surpass both Lionel Messi and Cristiano Ronaldo – the two “star players” that Neymar himself admires and draws “inspiration” from – and become this tournament’s outstanding performer. If he does so then surely Brazil will triumph? “I want to be the best player at the World Cup. I don’t want to just be the striker,” Neymar acknowledged. “I want to win the World Cup. That is what I have always dreamt of.” Scolari nodded approvingly as Neymar spoke and in the questioning from Brazilian journalists there was as much a sense of seeking reassurance as any attempt at analysis. “I try to be the coach I always was,” Scolari said as, unsurprisingly, comparisons were drawn between this squad of players and those who won the World Cup with him in Japan 12 years ago. “I always worked this way, I was never a coach in a different manner even if it was a big team or a small team. I think I am a mixture of everything you said – a father, an uncle, a friend, someone who has to speak a bit harsh. I am a football coach the way that most coaches are. You have to have leadership and have to command them and you have to study and define situations and above all take decisions.” Scolari has been decisive. It appears he has ignored demands to change the team that triumphed in last summer’s Confederations Cup, his faith in Oscar and Paulinho, two out-of-sorts Premier League performers, appears unshakeable. “We are ready,” Scolari said. He was convincing.	sports
Pirlo: This World Cup will be my last - Goal.com	The midfielder made his international debut 12 years ago but admits he is unlikely to be available for the national team after the tournament in Brazil Andrea Pirlo has admitted he plans to retire from international duty after this World Cup unless he is desperately needed by Italy. The midfielder has been a member of the national team since 2002 and lifted the 2006 World Cup as well as reaching the Euro 2012 final with the Azzurri. After 12 years of service, the 35-year-old is ready to bring an end to his international career unless Cesare Prandelli is struggling for options if he is not available for selection. "I'm still thinking of retiring after this World Cup, as I have reached a certain age and it is only right to leave the pitch to the generation coming through," the Juventus star told reporters. "It would be pointless to continue. If I am needed, then there’s no problem in coming back. If I come on international duty and don’t play, then I’d get angry. It is perhaps better I stay home." Pirlo was then asked about Mario Balotelli and he believes the striker's goal drought will come to an end soon. The Juventus star said: "Strikers score goals, so when they don’t come then perhaps he gets a little upset, but he just needs to focus on playing for the team and then a goal will arrive as a consequence of that. "It is the dream of every player to be at a World Cup in Brazil, the nation of football. It’s not something that happens often, so we have the chance to make this a World Cup to be remembered for all our lives." Italy are without a win in seven matches as they prepare to face Costa Rica, England and Uruguay in the group stage. 	sports
World Cup 2014: Luiz Felipe Scolari tells Brazilians 'this is our time' ahead of Croatia opener - Telegraph	For Scolari, who described himself as a “coach, a father, an uncle, a friend, someone who has to speak a bit harsh” to his players, there was also the personal tragedies of first losing his brother-in-law, in late May, and then, this week, his nephew during the days in the run-up to this match. “Yes we have gone through difficult times together and we know what this means,” Scolari said. “But life goes on and we do what we have to do. And we go on. Each one has a path to follow and I find my strength from working with these players. These players dedicate themselves every day and work. “They are always trying to improve and all this makes us, even when we are feeling sad, forget the sadness and feel the beauty around us. Arriving here at the airport, at the Corinthians stadium, it is a beautiful stadium and we forget the sad aspects and think of the 99 per cent of positive things in our lives.” To Scolari’s left is Neymar, the 22-year-old striker who is his country’s great hope and poster boy for this tournament, who has willingly taken the mythical No 10 Brazil shirt, and who happily says he is prepared to embrace the weight of that expectation. “As Mr Scolari has said the time has arrived that all Brazil and the whole world was waiting for,” Neymar said. “We hope that this last day goes by very quickly. I am anxious of course but I am also extremely happy to be where I am. Many people would like to be here. I have many messages from my friends saying I have achieved their dreams. “The 12th player – or even the main player of the Brazilian squad – are the supporters. We are at home and if the supporters are behind us 100 per cent it will be very difficult to beat Brazil.” There is ambitious hope that the Barcelona striker can surpass both Lionel Messi and Cristiano Ronaldo – the two “star players” that Neymar himself admires and draws “inspiration” from – and become this tournament’s outstanding performer. If he does so then surely Brazil will triumph? “I want to be the best player at the World Cup. I don’t want to just be the striker,” Neymar acknowledged. “I want to win the World Cup. That is what I have always dreamt of.” Scolari nodded approvingly as Neymar spoke and in the questioning from Brazilian journalists there was as much a sense of seeking reassurance as any attempt at analysis. “I try to be the coach I always was,” Scolari said as, unsurprisingly, comparisons were drawn between this squad of players and those who won the World Cup with him in Japan 12 years ago. “I always worked this way, I was never a coach in a different manner even if it was a big team or a small team. I think I am a mixture of everything you said – a father, an uncle, a friend, someone who has to speak a bit harsh. I am a football coach the way that most coaches are. You have to have leadership and have to command them and you have to study and define situations and above all take decisions.” Scolari has been decisive. It appears he has ignored demands to change the team that triumphed in last summer’s Confederations Cup, his faith in Oscar and Paulinho, two out-of-sorts Premier League performers, appears unshakeable. “We are ready,” Scolari said. He was convincing.	sports
World Cup 2014: Luiz Felipe Scolari tells Brazilians 'this is our time' ahead of Croatia opener - Telegraph	For Scolari, who described himself as a “coach, a father, an uncle, a friend, someone who has to speak a bit harsh” to his players, there was also the personal tragedies of first losing his brother-in-law, in late May, and then, this week, his nephew during the days in the run-up to this match. “Yes we have gone through difficult times together and we know what this means,” Scolari said. “But life goes on and we do what we have to do. And we go on. Each one has a path to follow and I find my strength from working with these players. These players dedicate themselves every day and work. “They are always trying to improve and all this makes us, even when we are feeling sad, forget the sadness and feel the beauty around us. Arriving here at the airport, at the Corinthians stadium, it is a beautiful stadium and we forget the sad aspects and think of the 99 per cent of positive things in our lives.” To Scolari’s left is Neymar, the 22-year-old striker who is his country’s great hope and poster boy for this tournament, who has willingly taken the mythical No 10 Brazil shirt, and who happily says he is prepared to embrace the weight of that expectation. “As Mr Scolari has said the time has arrived that all Brazil and the whole world was waiting for,” Neymar said. “We hope that this last day goes by very quickly. I am anxious of course but I am also extremely happy to be where I am. Many people would like to be here. I have many messages from my friends saying I have achieved their dreams. “The 12th player – or even the main player of the Brazilian squad – are the supporters. We are at home and if the supporters are behind us 100 per cent it will be very difficult to beat Brazil.” There is ambitious hope that the Barcelona striker can surpass both Lionel Messi and Cristiano Ronaldo – the two “star players” that Neymar himself admires and draws “inspiration” from – and become this tournament’s outstanding performer. If he does so then surely Brazil will triumph? “I want to be the best player at the World Cup. I don’t want to just be the striker,” Neymar acknowledged. “I want to win the World Cup. That is what I have always dreamt of.” Scolari nodded approvingly as Neymar spoke and in the questioning from Brazilian journalists there was as much a sense of seeking reassurance as any attempt at analysis. “I try to be the coach I always was,” Scolari said as, unsurprisingly, comparisons were drawn between this squad of players and those who won the World Cup with him in Japan 12 years ago. “I always worked this way, I was never a coach in a different manner even if it was a big team or a small team. I think I am a mixture of everything you said – a father, an uncle, a friend, someone who has to speak a bit harsh. I am a football coach the way that most coaches are. You have to have leadership and have to command them and you have to study and define situations and above all take decisions.” Scolari has been decisive. It appears he has ignored demands to change the team that triumphed in last summer’s Confederations Cup, his faith in Oscar and Paulinho, two out-of-sorts Premier League performers, appears unshakeable. “We are ready,” Scolari said. He was convincing.	sports
Arsene Wenger runs rule over Croatia's Mario Mandzukic as manager targets marksman - Telegraph	His decision to criticise Guardiola’s preferred style of play has been viewed as Mandzukic trying to force his way out of the German club. Robert Lewandowski joins Bayern this summer, therefore pushing Mandzukic down Guardiola’s pecking order. Arsenal are planning to sign at least one striker and Mandzukic is high on Wenger’s list of targets, which also includes Karim Benzema and Mario Balotelli who are also at the World Cup with France and Italy. Chelsea are interested in Mandzukic, but are close to finally completing the £32 million signing of Diego Costa and would not be able to guarantee the Croatia international a guaranteed starting spot. Mexican forward Carlos Vela may return to Arsenal with the club looking at activating his £3.5m buy-back clause from Real Sociedad. Sociedad president, Jokin Aperribay, was quoted as telling the radio station Cadena SER: “Arsenal have informed us that Vela would be with them next season.” Vela is not part of Mexico’s World Cup squad after refusing to be considered for selection due to personal reasons.	sports
Pele: Rooney key for England - Goal.com	The three-time World Cup winning Brazil star believes the Manchester United man will be vital for Roy Hodgson's side this summer Brazil legend Pele has backed England to progress from a tough Group D and expects Wayne Rooney to be their star performer. Rooney has come under criticism from some quarters ahead of this year's tournament and the Manchester United man is yet to score in eight appearances at World Cup finals.  However, Pele who won three World Cups during his illustrious playing career, feels Rooney has what it takes to lead England past Italy, Uruguay and Costa Rica and into the last 16. "I would like him in my team, you know!" he told Sky Sports News.  "Wayne Rooney has not scored [in the World Cup finals] but he was fantastic for the team. He was always the player who fought more for the team. The World Cup is a very short tournament and the experienced players always do well. "England have a difficult group but I think they could qualify." On Brazil's chances of lifting the World Cup for a sixth time, Pele is confident that the tournament will end on a high for Luiz Felipe Scolari's side, although he admits there are a plethora of teams capable of going all the way. "Always I trust Brazil are going to win the final, it doesn't matter against who," he said. "But besides Brazil I see Germany and we have to respect Spain. In South America I think Argentina and maybe Chile - Chile have a good team, they could be the surprise."	sports
Arsene Wenger runs rule over Croatia's Mario Mandzukic as manager targets marksman - Telegraph	His decision to criticise Guardiola’s preferred style of play has been viewed as Mandzukic trying to force his way out of the German club. Robert Lewandowski joins Bayern this summer, therefore pushing Mandzukic down Guardiola’s pecking order. Arsenal are planning to sign at least one striker and Mandzukic is high on Wenger’s list of targets, which also includes Karim Benzema and Mario Balotelli who are also at the World Cup with France and Italy. Chelsea are interested in Mandzukic, but are close to finally completing the £32 million signing of Diego Costa and would not be able to guarantee the Croatia international a guaranteed starting spot. Mexican forward Carlos Vela may return to Arsenal with the club looking at activating his £3.5m buy-back clause from Real Sociedad. Sociedad president, Jokin Aperribay, was quoted as telling the radio station Cadena SER: “Arsenal have informed us that Vela would be with them next season.” Vela is not part of Mexico’s World Cup squad after refusing to be considered for selection due to personal reasons.	sports
Scolari: Current Brazil side as good as Ronaldo's 2002 champions - Goal.com	Host nation are well placed to repeat their success in South Korea and Japan, according to their coach, who oversaw the talents of Ronaldo, Ronaldinho and Rivaldo at that event By Kris Voakes at the Arena Corinthians, Sao Paulo Luiz Felipe Scolari says that his Brazil squad are “collectively the same” as the team he led to World Cup victory in 2002. Speaking at the Arena Corinthians, where Brazil will kick-off the 2014 showpiece on Thursday against Croatia, the Selecao coach told the world’s media that his current crop can emulate the Ronaldo-inspired success of 12 years ago. “I would say that this squad and the 2002 squad are collectively the same,” said Scolari. “There was an ability in that squad which helped to change games tactically. “This squad has players that change their games to help the team. For instance, Neymar helps to mark players if it helps the whole team." ‘Big Phil’ added that he feels his troops are ready to fulfil the dreams of the entire host nation. "We want to thank president Dilma Rousseff for her words of support and also the fans from across the country who are backing us. “The time has arrived, we are going together. This is our World Cup.” Scolari has been hit by the deaths of his brother-in-law and nephew in the build-up to the finals beginning, but he says that football has helped him to move forward as the World Cup approaches. “Yes, we have gone through difficult times together, but life goes on,” he added. “We do what we have to do and we go on. Each of us has a path to follow. “I find my strength from working with these players who dedicate themselves every day and are always trying to improve. All this helps us forget the sadness and see the beauty of what is happening around you.” Niko Kovac’s Croatia side are likely to give Brazil a tough test in their opening Group A fixture, and Scolari insists that he is focused entirely on the events of Thursday night. “I'm thinking only of tomorrow, because we have seven steps to take and we cannot jump the first of those steps. “We have prepared well, we are all fit to play, and everything that was planned was excellent… I will sleep well tonight.”	sports
Manuel Neuer fit for Germany's World Cup opener with Portugal - Goal.com	The Bayern Munich shot stopper has been struggling with a shoulder injury but the goalkeeper coach insists he is fully fit to feature on Monday Manuel Neuer will be fit for Germany's World Cup opener with Portugal, according to goalkeeper coach Andreas Kopke. The Bayern Munich keeper has been struggling with a shoulder injury in recent weeks, but Kopke has allayed any fears that he will miss their Group G fixture on Monday, June 16. "Manuel's going to train fully today so that he can get a feel for his shoulder," Kopke said. "Things are going in the right direction for him. Manuel is experienced enough and we're constantly discussing how his shoulder feels. "It's not the case that he doesn't have faith in it. Manuel is fully fit." Neuer's understudy Roman Weidenfeller played in Germany's last two warm-up games - a 2-2 draw with Cameron and a 6-1 thrashing of Armenia - and Kopke insists there is no problem between the two keepers as they battle it out for the number one jersey. "You've got to have a great team spirit," he said. "Roman has said himself that there is no point in arguing about who should be number one. "He would be ready to play at any time, but he knows the overall situation. The players are pushing each other to greater things with their performances."	sports
Arsene Wenger runs rule over Croatia's Mario Mandzukic as manager targets marksman - Telegraph	His decision to criticise Guardiola’s preferred style of play has been viewed as Mandzukic trying to force his way out of the German club. Robert Lewandowski joins Bayern this summer, therefore pushing Mandzukic down Guardiola’s pecking order. Arsenal are planning to sign at least one striker and Mandzukic is high on Wenger’s list of targets, which also includes Karim Benzema and Mario Balotelli who are also at the World Cup with France and Italy. Chelsea are interested in Mandzukic, but are close to finally completing the £32 million signing of Diego Costa and would not be able to guarantee the Croatia international a guaranteed starting spot. Mexican forward Carlos Vela may return to Arsenal with the club looking at activating his £3.5m buy-back clause from Real Sociedad. Sociedad president, Jokin Aperribay, was quoted as telling the radio station Cadena SER: “Arsenal have informed us that Vela would be with them next season.” Vela is not part of Mexico’s World Cup squad after refusing to be considered for selection due to personal reasons.	sports
Chelsea confident of signing Cesc Fabregas from Barcelona for £27 million - Telegraph	The 27-year-old is likely to earn around £150,000-a-week at Chelsea, which is £50,000 more than he is paid at Barcelona. Arsenal have not indicated they want to activate a buy-back clause on Fabregas and the Spaniard is keen to return to the Premier League. Chelsea have been trying to structure a deal to sign Fabregas that would see Arsenal miss out on any payment for him. Arsenal would be due around 50 per cent of any profit Barcelona make on the Spaniard, but a £27m transfer would not be enough to earn the Gunners a sell-on fee.	sports
Pele: Rooney key for England - Goal.com	The three-time World Cup winning Brazil star believes the Manchester United man will be vital for Roy Hodgson's side this summer Brazil legend Pele has backed England to progress from a tough Group D and expects Wayne Rooney to be their star performer. Rooney has come under criticism from some quarters ahead of this year's tournament and the Manchester United man is yet to score in eight appearances at World Cup finals.  However, Pele who won three World Cups during his illustrious playing career, feels Rooney has what it takes to lead England past Italy, Uruguay and Costa Rica and into the last 16. "I would like him in my team, you know!" he told Sky Sports News.  "Wayne Rooney has not scored [in the World Cup finals] but he was fantastic for the team. He was always the player who fought more for the team. The World Cup is a very short tournament and the experienced players always do well. "England have a difficult group but I think they could qualify." On Brazil's chances of lifting the World Cup for a sixth time, Pele is confident that the tournament will end on a high for Luiz Felipe Scolari's side, although he admits there are a plethora of teams capable of going all the way. "Always I trust Brazil are going to win the final, it doesn't matter against who," he said. "But besides Brazil I see Germany and we have to respect Spain. In South America I think Argentina and maybe Chile - Chile have a good team, they could be the surprise."	sports
Chelsea confident of signing Cesc Fabregas from Barcelona for £27 million - Telegraph	The 27-year-old is likely to earn around £150,000-a-week at Chelsea, which is £50,000 more than he is paid at Barcelona. Arsenal have not indicated they want to activate a buy-back clause on Fabregas and the Spaniard is keen to return to the Premier League. Chelsea have been trying to structure a deal to sign Fabregas that would see Arsenal miss out on any payment for him. Arsenal would be due around 50 per cent of any profit Barcelona make on the Spaniard, but a £27m transfer would not be enough to earn the Gunners a sell-on fee.	sports
World Cup 2014: Luiz Felipe Scolari tells Brazilians 'this is our time' ahead of Croatia opener - Telegraph	For Scolari, who described himself as a “coach, a father, an uncle, a friend, someone who has to speak a bit harsh” to his players, there was also the personal tragedies of first losing his brother-in-law, in late May, and then, this week, his nephew during the days in the run-up to this match. “Yes we have gone through difficult times together and we know what this means,” Scolari said. “But life goes on and we do what we have to do. And we go on. Each one has a path to follow and I find my strength from working with these players. These players dedicate themselves every day and work. “They are always trying to improve and all this makes us, even when we are feeling sad, forget the sadness and feel the beauty around us. Arriving here at the airport, at the Corinthians stadium, it is a beautiful stadium and we forget the sad aspects and think of the 99 per cent of positive things in our lives.” To Scolari’s left is Neymar, the 22-year-old striker who is his country’s great hope and poster boy for this tournament, who has willingly taken the mythical No 10 Brazil shirt, and who happily says he is prepared to embrace the weight of that expectation. “As Mr Scolari has said the time has arrived that all Brazil and the whole world was waiting for,” Neymar said. “We hope that this last day goes by very quickly. I am anxious of course but I am also extremely happy to be where I am. Many people would like to be here. I have many messages from my friends saying I have achieved their dreams. “The 12th player – or even the main player of the Brazilian squad – are the supporters. We are at home and if the supporters are behind us 100 per cent it will be very difficult to beat Brazil.” There is ambitious hope that the Barcelona striker can surpass both Lionel Messi and Cristiano Ronaldo – the two “star players” that Neymar himself admires and draws “inspiration” from – and become this tournament’s outstanding performer. If he does so then surely Brazil will triumph? “I want to be the best player at the World Cup. I don’t want to just be the striker,” Neymar acknowledged. “I want to win the World Cup. That is what I have always dreamt of.” Scolari nodded approvingly as Neymar spoke and in the questioning from Brazilian journalists there was as much a sense of seeking reassurance as any attempt at analysis. “I try to be the coach I always was,” Scolari said as, unsurprisingly, comparisons were drawn between this squad of players and those who won the World Cup with him in Japan 12 years ago. “I always worked this way, I was never a coach in a different manner even if it was a big team or a small team. I think I am a mixture of everything you said – a father, an uncle, a friend, someone who has to speak a bit harsh. I am a football coach the way that most coaches are. You have to have leadership and have to command them and you have to study and define situations and above all take decisions.” Scolari has been decisive. It appears he has ignored demands to change the team that triumphed in last summer’s Confederations Cup, his faith in Oscar and Paulinho, two out-of-sorts Premier League performers, appears unshakeable. “We are ready,” Scolari said. He was convincing.	sports
Chelsea confident of signing Cesc Fabregas from Barcelona for £27 million - Telegraph	The 27-year-old is likely to earn around £150,000-a-week at Chelsea, which is £50,000 more than he is paid at Barcelona. Arsenal have not indicated they want to activate a buy-back clause on Fabregas and the Spaniard is keen to return to the Premier League. Chelsea have been trying to structure a deal to sign Fabregas that would see Arsenal miss out on any payment for him. Arsenal would be due around 50 per cent of any profit Barcelona make on the Spaniard, but a £27m transfer would not be enough to earn the Gunners a sell-on fee.	sports
Firefighters veto provisional stands at World Cup stadium - Goal.com	The Arena das Dunas site has not passed a safety inspection and is not yet in position to host Friday's opening game between Mexico and Cameroon Brazil’s overdue and over-budget World Cup 2014 preparations have been plunged into further chaos following news that the Arena das Dunas in Natal may not be ready for its opening match of the tournament. Mexico are due to face Cameroon on Friday in what is scheduled to be the first match held at the stadium. While Secopa (Extraordinary Secretary for World Cup Related Subjects) has guaranteed that the stadium is all but finished, the fire department responsible for signing the order of release for the use of the site disagree. According to firefighters, there should have been a safety inspection of the site on Tuesday, but they were not authorised to make their visit, meaning that the stadium is yet to be cleared to host matches. The Arena de Sao Paulo, the stadium scheduled to host the opening game of the tournament between Brazil and Croatia on Thursday, faced similar issues. The Sao Paulo firefighters department refused to sign off on its temporary seating, which led to Fifa recalling a number of sold tickets. Fans that acquired seats in that part of the stadium were forced to exchange their purchased seats for those situated in other areas of the stadium, causing the capacity to fall from around 68,000 to little over 60,000.	sports
Firefighters veto provisional stands at World Cup stadium - Goal.com	The Arena das Dunas site has not passed a safety inspection and is not yet in position to host Friday's opening game between Mexico and Cameroon Brazil’s overdue and over-budget World Cup 2014 preparations have been plunged into further chaos following news that the Arena das Dunas in Natal may not be ready for its opening match of the tournament. Mexico are due to face Cameroon on Friday in what is scheduled to be the first match held at the stadium. While Secopa (Extraordinary Secretary for World Cup Related Subjects) has guaranteed that the stadium is all but finished, the fire department responsible for signing the order of release for the use of the site disagree. According to firefighters, there should have been a safety inspection of the site on Tuesday, but they were not authorised to make their visit, meaning that the stadium is yet to be cleared to host matches. The Arena de Sao Paulo, the stadium scheduled to host the opening game of the tournament between Brazil and Croatia on Thursday, faced similar issues. The Sao Paulo firefighters department refused to sign off on its temporary seating, which led to Fifa recalling a number of sold tickets. Fans that acquired seats in that part of the stadium were forced to exchange their purchased seats for those situated in other areas of the stadium, causing the capacity to fall from around 68,000 to little over 60,000.	sports
Chelsea confident of signing Cesc Fabregas from Barcelona for £27 million - Telegraph	The 27-year-old is likely to earn around £150,000-a-week at Chelsea, which is £50,000 more than he is paid at Barcelona. Arsenal have not indicated they want to activate a buy-back clause on Fabregas and the Spaniard is keen to return to the Premier League. Chelsea have been trying to structure a deal to sign Fabregas that would see Arsenal miss out on any payment for him. Arsenal would be due around 50 per cent of any profit Barcelona make on the Spaniard, but a £27m transfer would not be enough to earn the Gunners a sell-on fee.	sports
Spain v Holland: We want revenge against Spain, says Wesley Sneijder - Telegraph	“It felt very sour. That will always be my rock bottom. “We were so close to penalties and that game was still there, but Iniesta scored just three minutes before the end of the extra time. “It was a shame because we had beaten Brazil in the quarter-final, a night when we turned the whole game. “I scored twice. Two goals, one with my head, and a 1-0 deficit turned into a place in the semi-finals. “You just felt at one point that we were going to win. And then the final against Spain just went wrong.” Spain go into Friday’s fixture as favourites, with Van Gaal’s blend of experience and emerging youngsters expected to face a battle with Chile for the runners-up spot - and a potential second round clash with Brazil. Sneijder insists, however, that Holland can get the positive result they need against Spain to avoid a losing start to the tournament. “This is a big week but it's only one game,” Sneijder said. “We need a result against Spain. That’s the point. “We may not have a top team, but we definitely have a chance to fight hard and we play compact and can switch the ball quickly. We have a chance.” With Guus Hiddink due to replace Manchester United-bound Van Gaal as coach following theWorld Cup, the Dutch team is expected to be rebuilt ahead of Euro 2016 in France. But Sneijder insists he is ready to prove in Brazil his ability to extend his international career to the next World Cup in Russia in 2018. “I’m very proud of my international career,” Sneijder said. “I’m not a captain, but still a leader. “The team spirit is good, much better than two years ago (at Euro 2012) and I will do everything to keep it that way because that is important at a major tournament. I know that from experience. “These are my sixth major finals but I will keep going. You will see me in four years.” Dutch winger Arjen Robben, whose training ground clash with defender Bruno Martins Indi earlier this week hinted at tensions within the squad, echoed Sneijder’s claims that Holland will test Spain by backing Van Gaal’s youngsters to impress in Salvador. “We have a young team, but it is talented,” Robben told Fifa.com. “Experience is important, especially mentally. But on the pitch it is all about playing in the right way, doing what you have to do - and it doesn’t matter if you are 22 or 32. You just have to do what is asked for. “That said, in my opinion Brazil, Argentina, Spain and Germany are the favourites. It will be hard for us because we have to play a very tough group. “Spain are the reigning world and European champions, and two teams from Spain played this season’s Champions League final. That says it all. “Chile also have a very strong team with really good players who want to play in an attacking way. “And Australia are physically strong. We have played a few matches against them and were never able to win. “But our preparations have been going well so far and I’m really happy we are in Brazil now. You can feel the tournament is about to start. “Brazil is one of the greatest football countries in the world - maybe the greatest - so it is fantastic the World Cup has been organised here.”	sports
